Prj,P_Tag,Lat,Long
POR_EAST_018_A__S00140,D1201A-1951,45.51904942,-122.5048994
POR_EAST_018_A__S00140,D1201B-1794,45.51901147,-122.5104628
POR_EAST_018_A__S00140,D1201A-384,45.51896901,-122.4976708
POR_EAST_018_A__S00140,D1306B-3763,45.51515048,-122.4963556
POR_EAST_018_A__S00140,D1306B-5327,45.51550558,-122.4964028
POR_EAST_018_A__S00140,D1201A-2253,45.5190416,-122.4970089
POR_EAST_018_A__S00140,D1201B-1939,45.51902344,-122.5120615
POR_EAST_018_A__S00140,D1201A-1954,45.51905404,-122.5032182
POR_EAST_018_A__S00140,D1201B-2239,45.51905668,-122.5080272
POR_EAST_018_A__S00140,D1201A-1958,45.51899419,-122.5010113
POR_EAST_018_A__S00140,D1201A-1960,45.51900662,-122.4998587
POR_EAST_018_A__S00140,D1201A-191,45.51905855,-122.5044001
POR_EAST_018_A__S00140,D1306B-3,45.51892558,-122.496315
POR_EAST_018_A__S00140,D1201B-1944,45.51904284,-122.5091929
POR_EAST_018_A__S00140,D1306B-319,45.51903633,-122.4962829
POR_EAST_018_A__S00140,D1306B-1204,45.51608712,-122.4963348
POR_EAST_018_A__S00140,D1306B-13,45.51901793,-122.4956521
POR_EAST_018_A__S00140,D1201A-9030,45.5190277,-122.4992945
POR_EAST_018_A__S00140,D1306B-1650,45.51903709,-122.4959072
POR_EAST_018_A__S00140,D1201B-1941,45.51903411,-122.5108674
POR_EAST_018_A__S00140,D1201A-1959,45.51899746,-122.5003395
POR_EAST_018_A__S00140,D1201A-1955,45.51904917,-122.5026647
POR_EAST_018_A__S00140,D1306B-5331,45.51460981,-122.4963606
POR_EAST_018_A__S00140,A1331C-2309,45.51940987,-122.4963243
POR_EAST_018_A__S00140,D1306B-2941,45.51743478,-122.4963681
POR_EAST_018_A__S00140,D1201B-1082,45.51905267,-122.5074791
POR_EAST_018_A__S00140,D1201B-2751,45.51904873,-122.5070404
POR_EAST_018_A__S00140,D1201A-1957,45.51899034,-122.5015528
POR_EAST_018_B__S00141,D1306C-8,45.50638125,-122.4963542
POR_EAST_018_B__S00141,D1306C-4555,45.51147122,-122.4964067
POR_EAST_018_B__S00141,D1306C-4549,45.50900471,-122.4964186
POR_EAST_018_B__S00141,D1306C-4550,45.50960717,-122.4964007
POR_EAST_018_B__S00141,D1306C-4554,45.51110205,-122.4963559
POR_EAST_018_B__S00141,D1306C-4539,45.50656277,-122.4963892
POR_EAST_018_B__S00141,D1306C-4551,45.51004434,-122.4963966
POR_EAST_018_B__S00141,D1306C-4546,45.50778679,-122.4964377
POR_EAST_018_B__S00141,D1306C-4540,45.50694872,-122.4964401
POR_EAST_018_B__S00141,D1306C-4545,45.50738254,-122.4964338
POR_EAST_018_B__S00141,D1306C-4548,45.50865988,-122.4964054
POR_EAST_018_B__S00141,D1306C-4553,45.51057996,-122.4964029
POR_EAST_018_B__S00141,D1306C-4547,45.50816203,-122.4964216
POR_EAST_018_B__S00141,D1306B-4556,45.51204784,-122.4963874
POR_GH_001_A__S00118,C1113D-7026,45.48038642,-122.7482999
POR_GH_001_A__S00118,C1113D-9087,45.47664565,-122.7471636
POR_GH_001_A__S00118,C1113D-1836,45.47966408,-122.7479688
POR_GH_001_A__S00118,C1113D-1841,45.47714212,-122.7470377
POR_GH_001_A__S00118,C1124A-8,45.47446108,-122.7477755
POR_GH_001_A__S00118,C1113D-1840,45.47756806,-122.7469694
POR_GH_001_A__S00118,C1113D-7025,45.48038285,-122.7480963
POR_GH_001_A__S00118,C1113D-7540,45.47935169,-122.7477606
POR_GH_001_A__S00118,C1124A-9089,45.47511687,-122.7475978
POR_GH_001_A__S00118,C1113D-7027,45.47963819,-122.7481909
POR_GH_001_A__S00118,C1124A-9088,45.47594628,-122.7473701
POR_GH_001_A__S00118,C1113D-1837,45.47911911,-122.7475896
POR_GH_001_B__S00138,C1113C-2218,45.48332201,-122.7548629
POR_GH_001_B__S00138,C1113A-16427,45.48410405,-122.7531936
POR_GH_001_B__S00138,C1113A-16426,45.48374422,-122.7539788
POR_GH_001_B__S00138,C1113A-16429,45.48458405,-122.7521805
POR_GH_001_B__S00138,C1113D-338,45.48087166,-122.7477538
POR_GH_001_B__S00138,C1113A-315,45.48468254,-122.7519687
POR_GH_001_B__S00138,C1113A-16428,45.48436335,-122.7526459
POR_GH_001_B__S00138,C1113C-2219,45.48351262,-122.7544645
POR_GH_001_B__S00138,C1113A-1369,45.48488209,-122.7515346
POR_GH_001_B__S00138,C1113A-40,45.48381733,-122.753782
POR_GH_004__S00191,D1131B-28357,45.44513862,-122.7334865
POR_GH_004__S00191,D1131B-6893,45.44461265,-122.736293
POR_GH_004__S00191,D1131B-6895,45.44361827,-122.7414597
POR_GH_004__S00191,D1131B-831,45.44411265,-122.7388046
POR_GH_004__S00191,D1131B-7957,45.44240385,-122.7435597
POR_GH_004__S00191,D1131B-7954,45.44308854,-122.7435653
POR_GH_004__S00191,D1131B-5811,45.44385082,-122.7401616
POR_GH_004__S00191,D1131B-29,45.44263372,-122.743572
POR_GH_004__S00191,D1131B-6896,45.44315169,-122.7431774
POR_GH_004__S00191,D1131B-7958,45.4417913,-122.7435757
POR_GH_004__S00191,C1136A-3905,45.44304013,-122.7437866
POR_GH_004__S00191,D1131B-7959,45.44122885,-122.7435788
POR_GH_004__S00191,D1131B-6894,45.44436217,-122.7373145
POR_GH_004__S00191,D1131B-823,45.44347624,-122.7419606
POR_GH_004__S00191,45.44321458956309__-122.74286053346069,45.44321459,-122.7428605
POR_GH_004__S00191,D1131B-6892,45.44486345,-122.7350223
POR_GH_004__S00191,D1131B-6891,45.44498398,-122.7340715
POR_GLAD_001_A__S00184,D2101A-2873,45.42742232,-122.6281835
POR_GLAD_001_A__S00184,D2101B-9041,45.42934553,-122.6304414
POR_GLAD_001_A__S00184,D2101A-2251,45.42906127,-122.6298635
POR_GLAD_001_A__S00184,D2102A-4938,45.43019135,-122.6434902
POR_GLAD_001_A__S00184,D2102A-3587,45.43017949,-122.6426802
POR_GLAD_001_A__S00184,D2101B-627,45.43024952,-122.6406238
POR_GLAD_001_A__S00184,D2101A-768,45.42910114,-122.629312
POR_GLAD_001_A__S00184,D2101B-1446,45.43010163,-122.6376246
POR_GLAD_001_A__S00184,D2101A-45,45.42843342,-122.6282033
POR_GLAD_001_A__S00184,D2101B-1440,45.43007177,-122.6399962
POR_GLAD_001_A__S00184,D2101A-1834,45.42909129,-122.6282039
POR_GLAD_001_A__S00184,D2101B-9040,45.42961581,-122.6304434
POR_GLAD_001_A__S00184,D2101B-1441,45.43007456,-122.6396175
POR_GLAD_001_A__S00184,D2101A-1191,45.42585815,-122.6281354
POR_GLAD_001_A__S00184,D2101B-4838,45.43009383,-122.6402177
POR_GLAD_001_A__S00184,D2101A-1837,45.42665687,-122.6282064
POR_GLAD_001_A__S00184,D2101A-2874,45.42708934,-122.6281898
POR_GLAD_001_A__S00184,D2101A-1190,45.4263521,-122.6281788
POR_GLAD_001_A__S00184,D2101B-635,45.4301455,-122.6325409
POR_GLAD_001_A__S00184,D2101A-27,45.43022275,-122.6301716
POR_GLAD_001_A__S00184,D2101B-2219,45.43008918,-122.6382191
POR_GLAD_001_A__S00184,D2101B-4445,45.43014685,-122.6315179
POR_GLAD_001_A__S00184,D2101B-4858,45.43007194,-122.6366228
POR_GLAD_001_A__S00184,D2101B-2875,45.43012384,-122.633559
POR_GLAD_001_A__S00184,D2101B-74,45.430076,-122.6369379
POR_GLAD_001_A__S00184,D2101B-634,45.43012151,-122.6332202
POR_GLAD_001_A__S00184,D2101B-2,45.43019445,-122.6304665
POR_GLAD_001_A__S00184,D2101B-2285,45.4300805,-122.6389859
POR_GLAD_001_A__S00184,D2102A-5194,45.42969588,-122.6438086
POR_GLAD_001_A__S00184,D2101A-771,45.42879241,-122.6282155
POR_GLAD_001_A__S00184,D2101D-2414,45.42504114,-122.6281526
POR_GLAD_001_A__S00184,D2102A-2395,45.43019979,-122.6416584
POR_GLAD_001_A__S00184,D2101B-85,45.43011858,-122.6339357
POR_GLAD_001_A__S00184,D2101D-1195,45.42531815,-122.6281543
POR_GLAD_001_A__S00184,D2101A-769,45.42910037,-122.6287738
POR_GLAD_001_A__S00184,D2101B-2872,45.42906036,-122.6304509
POR_GLAD_001_A__S00184,D2101D-2186,45.42460274,-122.6281454
POR_GLAD_001_A__S00184,D2101B-1433,45.43010423,-122.6372478
POR_GLAD_001_A__S00184,D2102A-197,45.4302586,-122.6410292
POR_GLAD_001_A__S00184,D2101B-2286,45.43008366,-122.6386057
POR_GLAD_001_A__S00184,D2102A-1864,45.43018278,-122.6422847
POR_GLAD_001_A__S00184,D2102A-6682,45.43018419,-122.6430287
POR_GLAD_001_A__S00184,D2101D-2391,45.42407609,-122.6281309
POR_GLAD_001_A__S00184,D2101B-1748,45.43014304,-122.632045
POR_GLAD_001_A__S00184,D2101A-2265,45.4278865,-122.6281911
POR_GLAD_004_A__S00147,D2112D-2219,45.40775923,-122.6302054
POR_GLAD_004_A__S00147,D2112D-1385,45.40867566,-122.6271083
POR_GLAD_004_A__S00147,D2112C-6000,45.41007764,-122.6379577
POR_GLAD_004_A__S00147,D2112C-2433,45.40747683,-122.6354496
POR_GLAD_004_A__S00147,D2112B-6096,45.41146202,-122.6401896
POR_GLAD_004_A__S00147,D2112B-2197,45.4152544,-122.6401474
POR_GLAD_004_A__S00147,D2112B-1743,45.41200498,-122.6401073
POR_GLAD_004_A__S00147,D2112C-6005,45.40721641,-122.6351824
POR_GLAD_004_A__S00147,D2112D-2906,45.40815095,-122.6287895
POR_GLAD_004_A__S00147,D2112D-2514,45.40782851,-122.6298469
POR_GLAD_004_A__S00147,D2112C-6001,45.40930763,-122.6373853
POR_GLAD_004_A__S00147,D2112B-5073,45.41337816,-122.6401401
POR_GLAD_004_A__S00147,D2112C-2375,45.41022593,-122.6384123
POR_GLAD_004_A__S00147,D2112C-10624,45.40810675,-122.6360594
POR_GLAD_004_A__S00147,D2112D-4160,45.40851557,-122.6276345
POR_GLAD_004_A__S00147,D2112B-4844,45.41608109,-122.6401363
POR_GLAD_004_A__S00147,D2112B-2199,45.41386555,-122.6401443
POR_GLAD_004_A__S00147,D2112C-5999,45.41008516,-122.6382553
POR_GLAD_004_A__S00147,D2112C-6004,45.40788844,-122.635847
POR_GLAD_004_A__S00147,D2112D-58,45.4087199,-122.6269708
POR_GLAD_004_A__S00147,D2112B-1872,45.41649674,-122.6401426
POR_GLAD_004_A__S00147,D2112C-6002,45.40894501,-122.6369871
POR_GLAD_004_A__S00147,D2112B-5440,45.41570325,-122.6401427
POR_GLAD_004_A__S00147,D2112C-6003,45.4083419,-122.6363301
POR_GLAD_004_A__S00147,D2112B-5995,45.41163312,-122.6401545
POR_GLAD_004_A__S00147,D2111A-5993,45.41215982,-122.6409054
POR_GLAD_004_A__S00147,D2112C-6006,45.40643481,-122.6343077
POR_GLAD_004_A__S00147,D2112B-1742,45.41255563,-122.6401252
POR_GLAD_004_A__S00147,D2112D-4159,45.40826106,-122.6284347
POR_GLAD_004_A__S00147,D2112D-10613,45.40879511,-122.6267222
POR_GLAD_004_A__S00147,D2112D-657,45.40792361,-122.6295386
POR_GLAD_004_A__S00147,D2112C-2377,45.40960685,-122.6377065
POR_GLAD_004_A__S00147,D2112D-3820,45.40898489,-122.6261309
POR_GLAD_004_A__S00147,D2112C-2741,45.40666101,-122.6345666
POR_GLAD_004_A__S00147,D2112C-10626,45.40855088,-122.6365575
POR_GLAD_004_A__S00147,D2112B-2198,45.41427831,-122.6401367
POR_GLAD_004_A__S00147,D2112B-2957,45.41289982,-122.6401214
POR_GLAD_004_A__S00147,D2112D-361,45.40839429,-122.6280134
POR_GLAD_004_A__S00147,D2112B-855,45.41479423,-122.6401424
POR_GLAD_004_B__S00119,D2112B-696,45.41691622,-122.6401374
POR_GLAD_004_B__S00119,D2112B-2059,45.41796863,-122.6401389
POR_GLAD_004_B__S00119,D2111A-1202,45.418214,-122.6433915
POR_GLAD_004_B__S00119,D2111A-11605,45.41821862,-122.6427854
POR_GLAD_004_B__S00119,D2112B-6053,45.41727817,-122.6401379
POR_GLAD_004_B__S00119,D2102D-4499,45.41866896,-122.644036
POR_GLAD_004_B__S00119,D2111A-3804,45.41824587,-122.6441085
POR_GLAD_004_B__S00119,D2112B-2183,45.41749076,-122.6401401
POR_GLAD_004_B__S00119,D2111A-2653,45.41821723,-122.6430507
POR_GLAD_004_B__S00119,D2111A-2898,45.41821443,-122.6422998
POR_GLAD_004_B__S00119,D2101C-6786,45.41839014,-122.6401249
POR_GLAD_004_B__S00119,D2111A-5887,45.41821608,-122.6448159
POR_GLAD_006_N1__S00111,D1232A-2412,45.44696157,-122.5811293
POR_GLAD_006_N1__S00111,D1232A-515,45.44696788,-122.582257
POR_GLAD_006_N1__S00111,D1232A-3258,45.44698437,-122.5876447
POR_GLAD_006_N1__S00111,D1232A-508,45.44698327,-122.5859764
POR_GLAD_006_N1__S00111,D1232A-509,45.44698395,-122.5852234
POR_GLAD_006_N1__S00111,D1233B-14721,45.44115263,-122.5787306
POR_GLAD_006_N1__S00111,D1229C-4417,45.44784032,-122.5961495
POR_GLAD_006_N1__S00111,D1232A-514,45.44696853,-122.5827559
POR_GLAD_006_N1__S00111,D1232A-8439,45.44699285,-122.5871039
POR_GLAD_006_N1__S00111,D1233B-2968,45.44363774,-122.578669
POR_GLAD_006_N1__S00111,D1229C-4759,45.44784416,-122.5965245
POR_GLAD_006_N1__S00111,D1232B-4469,45.44698918,-122.5894746
POR_GLAD_006_N1__S00111,D1233B-4308,45.44202824,-122.5786706
POR_GLAD_006_N1__S00111,D1232B-4468,45.4469927,-122.5902506
POR_GLAD_006_N1__S00111,D1232A-4470,45.44698541,-122.5882762
POR_GLAD_006_N1__S00111,D1233B-522,45.44593227,-122.5787019
POR_GLAD_006_N1__S00111,D1229C-1548,45.4476788,-122.5918751
POR_GLAD_006_N1__S00111,D1229C-4760,45.44784194,-122.5953744
POR_GLAD_006_N1__S00111,D1233B-32,45.44691917,-122.5786984
POR_GLAD_006_N1__S00111,D1232B-4429,45.44708373,-122.5911097
POR_GLAD_006_N1__S00111,D1232A-63,45.44697323,-122.5802116
POR_GLAD_006_N1__S00111,D1232B-23,45.44704681,-122.5911655
POR_GLAD_006_N1__S00111,D1229C-4428,45.44779117,-122.5927944
POR_GLAD_006_N1__S00111,D1229C-4504,45.44785602,-122.5973004
POR_GLAD_006_N1__S00111,D1233B-4304,45.44483674,-122.5787286
POR_GLAD_006_N1__S00111,D1228C-8256,45.44716662,-122.5787247
POR_GLAD_006_N1__S00111,D1229C-4762,45.44783187,-122.5941271
POR_GLAD_006_N1__S00111,D1233B-4309,45.44083289,-122.5787414
POR_GLAD_006_N1__S00111,D1233B-4179,45.44667175,-122.5786981
POR_GLAD_006_N1__S00111,D1233B-4307,45.44284712,-122.5786552
POR_GLAD_006_N1__S00111,D1232A-2964,45.4469789,-122.5844208
POR_GLAD_006_N1__S00111,D1233B-4306,45.44335844,-122.5786611
POR_GLAD_006_N1__S00111,D1232A-80,45.44700366,-122.5841159
POR_GLAD_006_N1__S00111,D1233B-35,45.44507931,-122.5787278
POR_GLAD_006_N1__S00111,D1232A-1980,45.446967,-122.5833721
POR_GLAD_006_N1__S00111,D1233B-92,45.44551014,-122.5787052
POR_GLAD_006_N1__S00111,D1229C-6026,45.44815073,-122.5930105
POR_GLAD_006_N1__S00111,D1229C-4761,45.44783381,-122.594888
POR_GLAD_006_N1__S00111,D1233B-9403,45.44417967,-122.5786522
POR_GLAD_006_N1__S00111,D1229C-4752,45.44918826,-122.5970566
POR_GLAD_006_N1__S00111,D1233B-4305,45.44438965,-122.5786621
POR_GLAD_006_N1__S00111,D1229C-3501,45.44748588,-122.5919956
POR_GLAD_006_N1__S00111,D1232A-518,45.44696754,-122.5798307
POR_GLAD_006_N1__S00111,D1232A-507,45.44698653,-122.5867643
POR_GLAD_006_N1__S00111,D1233B-6097,45.4414727,-122.5786607
POR_GLAD_006_N1__S00111,D1229C-4751,45.44855912,-122.5970891
POR_GLAD_006_N1__S00111,D1232A-517,45.4469655,-122.5804708
POR_GLAD_006_N1__S00111,D1233B-3617,45.4404702,-122.5787394
POR_GLAD_006_N1__S00111,D1232A-519,45.44696219,-122.5794189
POR_GLAD_006_N2__S00086,D2205A-10173,45.43216166,-122.5795052
POR_GLAD_006_N2__S00086,D1232D-4580,45.4326904,-122.5869804
POR_GLAD_006_N2__S00086,D1233C-4175,45.4358034,-122.5789005
POR_GLAD_006_N2__S00086,D1233C-12409,45.4333506,-122.5790355
POR_GLAD_006_N2__S00086,D1233C-4421,45.43782707,-122.578823
POR_GLAD_006_N2__S00086,D1233C-2855,45.43635028,-122.578883
POR_GLAD_006_N2__S00086,D1233C-3717,45.43306123,-122.5790416
POR_GLAD_006_N2__S00086,D1232D-5326,45.43267016,-122.5864456
POR_GLAD_006_N2__S00086,D2205A-9,45.43240634,-122.5891625
POR_GLAD_006_N2__S00086,D2205B-1330,45.42566559,-122.594823
POR_GLAD_006_N2__S00086,D1233C-29,45.43769829,-122.5788268
POR_GLAD_006_N2__S00086,D2205B-3809,45.43206022,-122.589875
POR_GLAD_006_N2__S00086,D2205B-3382,45.43231691,-122.5905131
POR_GLAD_006_N2__S00086,D1232D-5288,45.43269727,-122.5852969
POR_GLAD_006_N2__S00086,D1232D-4585,45.43268384,-122.5821935
POR_GLAD_006_N2__S00086,D1233C-8239,45.43423474,-122.5790159
POR_GLAD_006_N2__S00086,D1233C-2854,45.43690822,-122.5788647
POR_GLAD_006_N2__S00086,D1233C-1856,45.43275613,-122.5790415
POR_GLAD_006_N2__S00086,D1233C-14683,45.43844933,-122.5787885
POR_GLAD_006_N2__S00086,D1232D-4587,45.43266322,-122.5807885
POR_GLAD_006_N2__S00086,D1233C-8237,45.43519451,-122.5788732
POR_GLAD_006_N2__S00086,D1233C-2449,45.43869261,-122.5787832
POR_GLAD_006_N2__S00086,D2205B-6756,45.42546225,-122.5945942
POR_GLAD_006_N2__S00086,D1232D-5287,45.43266101,-122.5860373
POR_GLAD_006_N2__S00086,D1232D-1473,45.43268776,-122.5837393
POR_GLAD_006_N2__S00086,D1232D-5289,45.43268778,-122.5845125
POR_GLAD_006_N2__S00086,D1232D-3023,45.43251082,-122.5887589
POR_GLAD_006_N2__S00086,D2205B-6755,45.4260491,-122.5952368
POR_GLAD_006_N2__S00086,D1233C-4198,45.43371056,-122.5790273
POR_GLAD_006_N2__S00086,D1232D-4972,45.43268538,-122.5829679
POR_GLAD_006_N2__S00086,D2205C-6757,45.42484559,-122.5939249
POR_GLAD_006_N2__S00086,D1233C-8238,45.43475523,-122.5789787
POR_GLAD_006_N2__S00086,D2204B-10150,45.43211767,-122.5780747
POR_GLAD_006_N2__S00086,D2204B-10152,45.43206182,-122.5790559
POR_GLAD_006_N2__S00086,D1233C-206,45.43814092,-122.5788149
POR_GLAD_006_N2__S00086,D2205B-3845,45.4323241,-122.589891
POR_GLAD_006_N2__S00086,D1233C-4311,45.43918121,-122.578779
POR_GLAD_006_N2__S00086,D1233C-12121,45.43391231,-122.5789592
POR_GLAD_006_N2__S00086,D1233C-1903,45.43941704,-122.5787742
POR_GLAD_006_N2__S00086,D2205B-2239,45.43233331,-122.5912844
POR_GLAD_006_N2__S00086,D1232D-2760,45.4326644,-122.5879636
POR_GLAD_006_N2__S00086,D1233C-8235,45.43738466,-122.5788336
POR_GLAD_006_N2__S00086,D1232D-5651,45.43265762,-122.5798553
POR_GLAD_006_N2__S00086,D1232D-3384,45.43259895,-122.5883471
POR_GLAD_006_N2__S00086,D2205A-10440,45.43236578,-122.5796771
POR_GLAD_006_N2__S00086,D2205C-33,45.42504081,-122.5940058
POR_GLAD_006_N2__S00086,D1232D-4588,45.43264051,-122.5814299
POR_GLAD_006_N2__S00086,D1233B-4310,45.4400558,-122.5787411
POR_GLAD_006_N2__S00086,D1232D-4586,45.43264884,-122.5802882
POR_GLAD_006_N3__S00094,D2205B-3332,45.43172101,-122.5975452
POR_GLAD_006_N3__S00094,D2205B-3327,45.43201878,-122.5976448
POR_GLAD_006_N3__S00094,D2206A-64,45.43036763,-122.6014082
POR_GLAD_006_N3__S00094,D2206A-3815,45.4312037,-122.6013185
POR_GLAD_006_N3__S00094,D2205B-3813,45.43167492,-122.5994836
POR_GLAD_006_N3__S00094,D2205B-3379,45.43214863,-122.5948947
POR_GLAD_006_N3__S00094,D2205B-3378,45.43206094,-122.5961265
POR_GLAD_006_N3__S00094,D2205B-6754,45.42678889,-122.5959887
POR_GLAD_006_N3__S00094,D2206A-1365,45.43084995,-122.6019653
POR_GLAD_006_N3__S00094,D2205B-3325,45.43201654,-122.5966234
POR_GLAD_006_N3__S00094,D2205B-606,45.43211662,-122.5954655
POR_GLAD_006_N3__S00094,D2205B-2783,45.43226692,-122.5930874
POR_GLAD_006_N3__S00094,D2205B-3380,45.43221184,-122.5936688
POR_GLAD_006_N3__S00094,D2206A-61,45.43079833,-122.6017628
POR_GLAD_006_N3__S00094,D2205B-6751,45.42894763,-122.5983883
POR_GLAD_006_N3__S00094,D2206A-63,45.43049001,-122.6015186
POR_GLAD_006_N3__S00094,D2205B-6750,45.42971964,-122.5992487
POR_GLAD_006_N3__S00094,D2206A-6749,45.4302936,-122.6000678
POR_GLAD_006_N3__S00094,D2205B-3381,45.43234093,-122.5918392
POR_GLAD_006_N3__S00094,D2206A-619,45.43178358,-122.6001261
POR_GLAD_006_N3__S00094,D2205B-6622,45.43175075,-122.5985546
POR_GLAD_006_N3__S00094,D2206A-520,45.4313901,-122.6014732
POR_GLAD_006_N3__S00094,D2206A-10425,45.43020664,-122.6002754
POR_GLAD_006_N3__S00094,D2205B-6752,45.42806103,-122.5974364
POR_GLAD_006_N3__S00094,D2205B-5,45.42856788,-122.5979734
POR_GLAD_006_N3__S00094,D2205B-6753,45.42747477,-122.5967585
POR_GLAD_006_N3__S00094,D2205B-3817,45.43175189,-122.5970294
POR_GLAD_006_N3__S00094,D2206A-3816,45.431623,-122.6001176
POR_GLAD_006_N3__S00094,D2205B-4586,45.43233075,-122.5924261
POR_GLAD_006_N3__S00094,D2205B-3330,45.43224816,-122.5986145
POR_GLAD_006_N3__S00094,D2205B-3326,45.4320074,-122.5970226
POR_GLAD_006_N3__S00094,D2206A-6748,45.43026526,-122.6007703
POR_GLAD_006_N3__S00094,D2206A-620,45.43147503,-122.6005523
POR_GLAD_006_S1__S00150,D2208B-5031,45.41101814,-122.5906619
POR_GLAD_006_S1__S00150,D2208C-4536,45.40905684,-122.5900345
POR_GLAD_006_S1__S00150,D2208D-6768,45.40584864,-122.5873753
POR_GLAD_006_S1__S00150,D2208B-137,45.41137344,-122.5907484
POR_GLAD_006_S1__S00150,D2208C-5033,45.41034365,-122.5904304
POR_GLAD_006_S1__S00150,D2208B-6765,45.41453835,-122.5919389
POR_GLAD_006_S1__S00150,D2208D-6769,45.40536971,-122.5867626
POR_GLAD_006_S1__S00150,D2208D-6771,45.40423846,-122.5852378
POR_GLAD_006_S1__S00150,D2208D-2756,45.40378467,-122.586535
POR_GLAD_006_S1__S00150,D2208B-6767,45.41427832,-122.5913988
POR_GLAD_006_S1__S00150,D2208D-2011,45.40769562,-122.589527
POR_GLAD_006_S1__S00150,D2208D-5774,45.40378321,-122.586103
POR_GLAD_006_S1__S00150,D2208C-947,45.40970472,-122.5902403
POR_GLAD_006_S1__S00150,D2208B-2826,45.41083293,-122.5906057
POR_GLAD_006_S1__S00150,D2208C-3280,45.40369637,-122.5911912
POR_GLAD_006_S1__S00150,D2217B-2199,45.40300138,-122.5923287
POR_GLAD_006_S1__S00150,D2208D-3235,45.40715451,-122.5889445
POR_GLAD_006_S1__S00150,D2208C-5032,45.40834233,-122.5898056
POR_GLAD_006_S1__S00150,D2208D-6510,45.40373218,-122.5852577
POR_GLAD_006_S1__S00150,D2217B-1858,45.40339353,-122.5917298
POR_GLAD_006_S1__S00150,D2208B-6764,45.41526875,-122.5927046
POR_GLAD_006_S1__S00150,D2208C-949,45.40809645,-122.5897291
POR_GLAD_006_S1__S00150,D2208B-6766,45.41458937,-122.5915202
POR_GLAD_006_S1__S00150,D2217B-6509,45.4026499,-122.5928432
POR_GLAD_006_S1__S00150,D2208D-1507,45.40377354,-122.5888381
POR_GLAD_006_S1__S00150,D2208B-2819,45.41328276,-122.5914001
POR_GLAD_006_S1__S00150,D2208D-5,45.40678874,-122.5885064
POR_GLAD_006_S1__S00150,D2208D-2464,45.40602201,-122.587584
POR_GLAD_006_S1__S00150,D2208D-6770,45.40479676,-122.5859301
POR_GLAD_006_S1__S00150,D2208B-2818,45.41408077,-122.5916269
POR_GLAD_006_S1__S00150,D2208D-3236,45.40378437,-122.5875153
POR_GLAD_006_S1__S00150,D2208D-1119,45.40651638,-122.5881758
POR_GLAD_006_S1__S00150,D2208B-2307,45.41233189,-122.5910697
POR_GLAD_006_S1__S00150,D2208B-4533,45.41165651,-122.5908782
POR_GLAD_006_S1__S00150,D2208D-3877,45.40625069,-122.5878618
POR_GLAD_006_S1__S00150,D2208C-1506,45.40370442,-122.5902489
POR_GLAD_006_S1__S00150,D2208B-6781,45.41281236,-122.5912469
POR_GLAD_006_S1__S00150,D2208B-527,45.41365603,-122.5915374
POR_GLAD_006_S1__S00150,D2208C-4537,45.40857963,-122.5898862
POR_GLAD_006_S2__S00099,D2217B-6507,45.40109436,-122.5950194
POR_GLAD_006_S2__S00099,D2218A-6506,45.39766959,-122.6000502
POR_GLAD_006_S2__S00099,D2218C-93,45.39367057,-122.6196012
POR_GLAD_006_S2__S00099,D2218D-2154,45.39484127,-122.6041117
POR_GLAD_006_S2__S00099,D2218D-1551,45.39404798,-122.6053455
POR_GLAD_006_S2__S00099,D2218A-2162,45.39680731,-122.6013054
POR_GLAD_006_S2__S00099,D2217B-2222,45.40069888,-122.5957279
POR_GLAD_006_S2__S00099,D2217B-1835,45.40020992,-122.5964272
POR_GLAD_006_S2__S00099,D2218D-3252,45.39391108,-122.605673
POR_GLAD_006_S2__S00099,D2218D-2503,45.39357336,-122.6066889
POR_GLAD_006_S2__S00099,D2217B-23,45.39893214,-122.5983309
POR_GLAD_006_S2__S00099,D2217B-1294,45.39953375,-122.597354
POR_GLAD_006_S2__S00099,D2218D-4337,45.3938317,-122.6050561
POR_GLAD_006_S2__S00099,D2218C-100,45.39202939,-122.6115518
POR_GLAD_006_S2__S00099,D2218D-2147,45.39329205,-122.607526
POR_GLAD_006_S2__S00099,D2218D-1556,45.39310854,-122.6080731
POR_GLAD_006_S2__S00099,D2218C-8500,45.39178371,-122.6115429
POR_GLAD_006_S2__S00099,D2218A-2160,45.39657934,-122.6016091
POR_GLAD_006_S2__S00099,D2218C-2776,45.39241235,-122.610168
POR_GLAD_006_S2__S00099,D2218D-2785,45.39286772,-122.608764
POR_GLAD_006_S2__S00099,D2218D-1386,45.39457376,-122.6045065
POR_GLAD_006_S2__S00099,D2218D-2062,45.39588753,-122.6026158
POR_GLAD_006_S2__S00099,D2217B-3246,45.39983477,-122.5969472
POR_GLAD_006_S2__S00099,D2218D-6460,45.39263499,-122.6094571
POR_GLAD_006_S2__S00099,D2218D-1552,45.39557533,-122.6030383
POR_GLAD_006_S2__S00099,D2218D-2149,45.39376314,-122.6061721
POR_GLAD_006_S2__S00099,D2218C-1749,45.39178391,-122.6119227
POR_GLAD_006_S2__S00099,D2217B-3807,45.40039821,-122.5961303
POR_GLAD_006_S2__S00099,D2217B-3251,45.39805568,-122.5994545
POR_GLAD_006_S2__S00099,D2218C-3340,45.39224974,-122.6107048
POR_GLAD_006_S2__S00099,D2218D-3253,45.39530677,-122.6034208
POR_GLAD_006_S2__S00099,D2217B-3245,45.40150445,-122.594568
